2,SSU_rRNA_archaea,RF01959,Ga0157357_1155510,-,CL00111,cm,1207,1444,1,247,+,5'&3',4,0.54,0.0,142.9,1.4e-38,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1155543,-,CL00111,cm,880,1125,1,247,+,5'&3',4,0.54,0.0,130.0,1e-34,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1156797,-,CL00111,cm,1095,1341,1,247,+,5'&3',4,0.56,0.0,193.1,1.3e-53,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1157685,-,CL00111,cm,797,1037,1,247,+,5'&3',4,0.55,0.0,127.6,5.2e-34,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1157710,-,CL00111,cm,364,621,1,247,+,5'&3',4,0.50,0.0,108.1,3.6e-28,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1158225,-,CL00111,cm,307,512,1,247,+,5'&3',4,0.51,0.0,83.8,6.3e-21,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1158498,-,CL00111,cm,68,319,1,247,+,5'&3',4,0.55,0.0,131.6,3.2e-35,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1158846,-,CL00111,cm,1133,1379,1,247,+,5'&3',4,0.55,0.0,173.6,9.2e-48,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1158847,-,CL00111,cm,1107,1353,1,247,+,5'&3',4,0.56,0.0,189.4,1.7e-52,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1159036,-,CL00111,cm,941,1196,1,247,+,5'&3',4,0.55,0.0,151.8,3e-41,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1159439,-,CL00111,cm,1040,1292,1,247,+,5'&3',4,0.55,0.0,180.4,8.5e-50,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1159986,-,CL00111,cm,1184,1438,1,247,+,5'&3',4,0.55,0.0,131.7,3.1e-35,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1160085,-,CL00111,cm,847,1093,1,247,+,5'&3',4,0.53,0.0,115.1,2.7e-30,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1160531,-,CL00111,cm,667,918,1,247,+,5'&3',4,0.54,0.0,179.1,2.1e-49,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1160574,-,CL00111,cm,1101,1347,1,247,+,5'&3',4,0.56,0.0,193.5,1e-53,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1161519,-,CL00111,cm,83,337,1,247,+,5'&3',4,0.55,0.0,147.2,7.2e-40,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1161755,-,CL00111,cm,358,617,1,247,+,5'&3',4,0.51,0.0,107.6,4.7e-28,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1162408,-,CL00111,cm,370,627,1,247,+,5'&3',4,0.51,0.0,109.9,1e-28,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1162822,-,CL00111,cm,685,936,1,247,+,5'&3',4,0.54,0.0,178.7,2.7e-49,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1162955,-,CL00111,cm,978,1230,1,247,+,5'&3',4,0.56,0.0,184.3,5.6e-51,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1163088,-,CL00111,cm,665,916,1,247,+,5'&3',4,0.54,0.0,178.9,2.3e-49,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1163295,-,CL00111,cm,1047,1301,1,247,+,5'&3',4,0.55,0.0,184.8,4e-51,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1163352,-,CL00111,cm,1226,1463,1,247,+,5'&3',4,0.55,0.0,156.8,9.6e-43,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1163614,-,CL00111,cm,740,986,1,247,+,5'&3',4,0.52,0.0,121.8,2.8e-32,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1163658,-,CL00111,cm,628,878,1,247,+,5'&3',4,0.53,0.0,174.9,3.7e-48,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1163967,-,CL00111,cm,593,846,1,247,+,5'&3',4,0.53,0.0,188.0,4.4e-52,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1164398,-,CL00111,cm,575,825,1,247,+,5'&3',4,0.52,0.0,170.2,9.3e-47,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1164605,-,CL00111,cm,296,501,1,247,+,5'&3',4,0.52,0.0,87.9,3.8e-22,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1164749,-,CL00111,cm,327,581,1,247,+,5'&3',4,0.50,0.0,77.4,5.3e-19,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1164910,-,CL00111,cm,948,1201,1,247,+,5'&3',4,0.57,0.0,160.4,7.8e-44,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1165095,-,CL00111,cm,1138,1384,1,247,+,5'&3',4,0.56,0.0,171.2,4.6e-47,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1165268,-,CL00111,cm,553,804,1,247,+,5'&3',4,0.53,0.0,156.2,1.4e-42,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1165616,-,CL00111,cm,1183,1420,1,247,+,5'&3',4,0.55,0.0,138.5,2.8e-37,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1165929,-,CL00111,cm,643,894,1,247,+,5'&3',4,0.54,0.0,168.8,2.4e-46,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1166125,-,CL00111,cm,1147,1393,1,247,+,5'&3',4,0.55,0.0,166.4,1.3e-45,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1166354,-,CL00111,cm,1013,1265,1,247,+,5'&3',4,0.55,0.0,174.9,3.6e-48,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1166457,-,CL00111,cm,892,1137,1,247,+,5'&3',4,0.53,0.0,128.1,3.5e-34,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1166563,-,CL00111,cm,964,1215,1,247,+,5'&3',4,0.57,0.0,171.3,4.4e-47,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1166575,-,CL00111,cm,474,721,1,247,+,5'&3',4,0.54,0.1,155.5,2.3e-42,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1166850,-,CL00111,cm,711,962,1,247,+,5'&3',4,0.51,0.0,168.6,2.9e-46,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1167027,-,CL00111,cm,258,463,1,247,+,5'&3',4,0.51,0.0,76.4,1e-18,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1167062,-,CL00111,cm,1050,1302,1,247,+,5'&3',4,0.55,0.0,181.9,2.9e-50,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1167179,-,CL00111,cm,62,316,1,247,+,5'&3',4,0.55,0.0,126.7,9.8e-34,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1167991,-,CL00111,cm,737,1013,1,247,+,5'&3',4,0.53,0.0,124.3,4.9e-33,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1168109,-,CL00111,cm,562,813,1,247,+,5'&3',4,0.55,0.0,152.7,1.6e-41,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1168153,-,CL00111,cm,1077,1323,1,247,+,5'&3',4,0.54,0.0,175.9,1.9e-48,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1168312,-,CL00111,cm,578,828,1,247,+,5'&3',4,0.53,0.0,169.1,2.1e-46,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1168686,-,CL00111,cm,1046,1298,1,247,+,5'&3',4,0.55,0.0,180.7,6.9e-50,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1168904,-,CL00111,cm,1113,1359,1,247,+,5'&3',4,0.56,0.0,187.0,8.8e-52,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1169236,-,CL00111,cm,845,1091,1,247,+,5'&3',4,0.53,0.0,115.5,2.1e-30,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1169411,-,CL00111,cm,518,765,1,247,+,5'&3',4,0.56,0.0,184.6,4.8e-51,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1169456,-,CL00111,cm,518,765,1,247,+,5'&3',4,0.53,0.0,188.5,3.2e-52,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1169592,-,CL00111,cm,593,845,1,247,+,5'&3',4,0.54,0.0,186.2,1.6e-51,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1169740,-,CL00111,cm,379,636,1,247,+,5'&3',4,0.52,0.0,117.6,4.8e-31,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1169792,-,CL00111,cm,126,376,1,247,+,5'&3',4,0.55,0.0,135.6,2.1e-36,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1169827,-,CL00111,cm,1230,1467,1,247,+,5'&3',4,0.55,0.0,153.7,8e-42,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1169886,-,CL00111,cm,978,1230,1,247,+,5'&3',4,0.56,0.0,181.4,4.3e-50,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1169893,-,CL00111,cm,931,1176,1,247,+,5'&3',4,0.56,0.0,136.6,1e-36,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1170171,-,CL00111,cm,464,711,1,247,+,5'&3',4,0.53,0.0,164.5,4.8e-45,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1170501,-,CL00111,cm,331,536,1,247,+,5'&3',4,0.50,0.0,79.1,1.6e-19,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1170562,-,CL00111,cm,1031,1283,1,247,+,5'&3',4,0.55,0.0,182.5,2e-50,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1170973,-,CL00111,cm,435,683,1,247,+,5'&3',4,0.54,0.0,159.1,2e-43,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1171027,-,CL00111,cm,299,504,1,247,+,5'&3',4,0.52,0.0,85.9,1.5e-21,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1171273,-,CL00111,cm,1156,1407,1,247,+,5'&3',4,0.56,0.0,155.6,2.2e-42,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1171470,-,CL00111,cm,139,389,1,247,+,5'&3',4,0.55,0.0,130.5,7e-35,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1171654,-,CL00111,cm,54,291,1,247,+,5'&3',4,0.56,0.0,106.3,1.2e-27,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1171958,-,CL00111,cm,1192,1429,1,247,+,5'&3',4,0.55,0.0,132.1,2.4e-35,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1172198,-,CL00111,cm,437,685,1,247,+,5'&3',4,0.55,0.0,159.1,2e-43,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1172358,-,CL00111,cm,1109,1355,1,247,+,5'&3',4,0.55,0.0,177.9,4.5e-49,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1172431,-,CL00111,cm,707,958,1,247,+,5'&3',4,0.52,0.0,172.5,1.9e-47,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1172544,-,CL00111,cm,336,590,1,247,+,5'&3',4,0.49,0.0,87.7,4.4e-22,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1172815,-,CL00111,cm,69,320,1,247,+,5'&3',4,0.56,0.0,132.3,2.1e-35,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1173174,-,CL00111,cm,429,677,1,247,+,5'&3',4,0.53,0.0,154.0,6.7e-42,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1173272,-,CL00111,cm,426,674,1,247,+,5'&3',4,0.53,0.0,151.5,3.8e-41,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1173319,-,CL00111,cm,402,657,1,247,+,5'&3',4,0.51,0.0,132.6,1.6e-35,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1173476,-,CL00111,cm,662,913,1,247,+,5'&3',4,0.53,0.0,178.4,3.3e-49,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1173621,-,CL00111,cm,832,1072,1,247,+,5'&3',4,0.53,0.0,130.9,5.3e-35,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1173774,-,CL00111,cm,357,616,1,247,+,5'&3',4,0.51,0.0,105.2,2.5e-27,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1173857,-,CL00111,cm,1068,1321,1,247,+,5'&3',4,0.55,0.0,163.9,7.1e-45,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1174089,-,CL00111,cm,96,347,1,247,+,5'&3',4,0.55,0.0,136.3,1.3e-36,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1174188,-,CL00111,cm,476,723,1,247,+,5'&3',4,0.53,0.1,156.9,9e-43,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1174295,-,CL00111,cm,124,374,1,247,+,5'&3',4,0.55,0.0,139.0,2e-37,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1174494,-,CL00111,cm,453,700,1,247,+,5'&3',4,0.54,0.0,162.8,1.5e-44,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1174646,-,CL00111,cm,678,929,1,247,+,5'&3',4,0.52,0.0,181.6,3.7e-50,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1174648,-,CL00111,cm,570,820,1,247,+,5'&3',4,0.51,0.0,160.6,7.1e-44,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1174744,-,CL00111,cm,855,1101,1,247,+,5'&3',4,0.54,0.0,120.5,6.6e-32,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1174755,-,CL00111,cm,916,1187,1,247,+,5'&3',4,0.55,0.0,141.9,2.7e-38,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1175069,-,CL00111,cm,952,1177,1,247,+,5'&3',4,0.56,0.0,139.0,2e-37,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1175681,-,CL00111,cm,658,909,1,247,+,5'&3',4,0.54,0.0,179.2,2e-49,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1175702,-,CL00111,cm,604,854,1,247,+,5'&3',4,0.52,0.0,180.3,8.8e-50,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1175885,-,CL00111,cm,203,454,1,247,+,5'&3',4,0.51,0.0,127.6,5.1e-34,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1176129,-,CL00111,cm,187,423,1,247,+,5'&3',4,0.53,0.0,130.3,7.9e-35,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1176205,-,CL00111,cm,1137,1383,1,247,+,5'&3',4,0.55,0.0,168.4,3.3e-46,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1176228,-,CL00111,cm,1092,1338,1,247,+,5'&3',4,0.56,0.0,187.5,6.1e-52,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1176971,-,CL00111,cm,309,514,1,247,+,5'&3',4,0.52,0.0,83.7,7e-21,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1177018,-,CL00111,cm,489,736,1,247,+,5'&3',4,0.53,0.0,168.7,2.6e-46,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1177084,-,CL00111,cm,990,1242,1,247,+,5'&3',4,0.55,0.0,193.1,1.4e-53,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1177097,-,CL00111,cm,1021,1273,1,247,+,5'&3',4,0.55,0.0,178.4,3.3e-49,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1177152,-,CL00111,cm,732,1008,1,247,+,5'&3',4,0.53,0.0,132.1,2.3e-35,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1177420,-,CL00111,cm,601,851,1,247,+,5'&3',4,0.53,0.0,181.1,5e-50,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1177715,-,CL00111,cm,342,547,1,247,+,5'&3',4,0.49,0.0,76.7,8.3e-19,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1177961,-,CL00111,cm,1100,1346,1,247,+,5'&3',4,0.55,0.0,192.0,2.8e-53,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1177965,-,CL00111,cm,580,830,1,247,+,5'&3',4,0.52,0.0,178.8,2.6e-49,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1178021,-,CL00111,cm,477,724,1,247,+,5'&3',4,0.53,0.1,161.0,5.1e-44,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,Ga0157357_1178671,-,CL00111,cm,547,798,1,247,+,5'&3',4,0.52,0.0,160.9,5.5e-44,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_eukarya,RF01960,Ga0157357_1163966,-,CL00111,cm,1579,1849,1,247,+,5',2,0.55,0.0,153.7,1.5e-42,!,=,1,1.000,1.000,",",",Eukaryotic,small,subunit,ribosomal,RNA
2,SSU_rRNA_microsporidia,RF02542,Ga0157357_1133468,-,CL00111,cm,151,339,1,247,+,5'&3',4,0.49,0.0,138.2,1.9e-38,!,=,1,1.000,1.000,",",",Microsporidia,small,subunit,ribosomal,RNA
2,SSU_rRNA_microsporidia,RF02542,Ga0157357_1160606,-,CL00111,cm,311,524,1,247,+,5'&3',4,0.46,0.0,85.8,2.7e-22,!,=,1,1.000,1.000,",",",Microsporidia,small,subunit,ribosomal,RNA
3,LSU_rRNA_bacteria,RF02541,Ga0157357_1136238,-,CL00112,cm,1780,2041,1,247,+,5'&3',4,0.45,0.0,135.6,2.2e-41,!,=,1,1.000,1.000,",",",Bacterial,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1128608,-,CL00112,cm,91,394,1,247,+,5'&3',4,0.51,0.0,94.5,6.9e-20,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1128670,-,CL00112,cm,2913,3155,1,247,+,5'&3',4,0.53,0.0,124.7,1.1e-27,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1128716,-,CL00112,cm,2881,3124,1,247,+,5'&3',4,0.55,0.0,132.7,9.4e-30,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1128884,-,CL00112,cm,817,1071,1,247,+,5'&3',4,0.52,0.0,88.2,2.9e-18,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1129091,-,CL00112,cm,2602,2849,1,247,+,5'&3',4,0.54,0.0,124.9,9.7e-28,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1129185,-,CL00112,cm,2223,2468,1,247,+,5'&3',4,0.51,0.0,96.5,2.1e-20,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1130431,-,CL00112,cm,315,550,1,247,+,5'&3',4,0.49,0.0,63.1,9e-12,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1130631,-,CL00112,cm,1839,2210,1,247,+,5'&3',4,0.55,0.0,81.6,1.5e-16,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
3,LSU_rRNA_eukarya,RF02543,Ga0157357_1130656,-,CL00112,cm,1839,2210,1,247,+,5'&3',4,0.56,0.0,80.8,2.4e-16,!,=,1,1.000,1.000,",",",Eukaryotic,large,subunit,ribosomal,RNA
