1,LSU_rRNA_eukarya,RF02543,TRINITY_DN1845_c0_g1_i1,-,CL00112,cm,1018,1237,220,1,-,5'&3',4,0.43,0.0,209.0,2e-49,!,*,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
2,Protozoa_SRP,RF01856,TRINITY_DN2947_c0_g3_i1,-,CL00003,cm,42,241,223,31,-,no,2,0.65,0.3,90.9,3.6e-17,!,=,1,1.000,0.794,",",",Protozoan,signal,recognition,particle,RNA
3,LSU_rRNA_eukarya,RF02543,TRINITY_DN898_c0_g1_i1,-,CL00112,cm,2419,2671,224,1,-,3',4,0.52,0.0,91.5,4.1e-19,!,=,1,1.000,0.991,",",",Eukaryotic,large,subunit,ribosomal,RNA
2,RT-3,RF03068,TRINITY_DN4895_c2_g27_i1,-,-,cm,1,148,224,92,-,no,1,0.35,0.3,41.9,3e-06,!,*,-,-,-,-,-,-,RT-3,RNA
1,snoZ13_snr52,RF00335,TRINITY_DN6187_c0_g2_i1,-,-,cm,1,101,225,127,-,no,1,0.41,0.0,77.5,1.5e-14,!,*,-,-,-,-,-,-,Small,nucleolar,RNA,Z13/snr52
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN898_c0_g1_i1,-,CL00112,cm,2094,2319,226,1,-,3',4,0.52,0.0,190.8,6.9e-60,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,TRINITY_DN5954_c1_g4_i1,-,CL00111,cm,102,331,226,1,-,3',4,0.56,0.0,172.3,1.3e-51,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN898_c0_g1_i1,-,CL00112,cm,2174,2389,226,1,-,3',4,0.52,0.0,133.8,2.8e-38,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
1,U2,RF00004,TRINITY_DN5388_c0_g2_i1,-,CL00006,cm,21,193,226,57,-,5',2,0.45,0.0,90.3,3.5e-17,!,*,-,-,-,-,-,-,U2,spliceosomal,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN3024_c1_g1_i1,-,CL00112,cm,1543,1770,227,1,-,5'&3',4,0.56,0.0,152.6,6.8e-35,!,*,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,TRINITY_DN5954_c1_g4_i1,-,CL00111,cm,83,315,227,1,-,5'&3',4,0.56,0.0,122.1,2.2e-32,!,=,1,0.996,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,TRINITY_DN5954_c1_g4_i1,-,CL00111,cm,81,267,227,1,-,5'&3',4,0.56,0.0,89.4,2e-23,!,=,1,0.996,1.000,",",",Microsporidia,small,subunit,ribosomal,RNA
2,Intron_gpII,RF00029,TRINITY_DN5931_c0_g3_i1,-,-,cm,1,93,227,303,+,no,1,0.45,0.0,50.2,1.6e-07,!,*,-,-,-,-,-,-,Group,II,catalytic,intron
3,Protozoa_SRP,RF01856,TRINITY_DN4210_c1_g8_i1,-,CL00003,cm,42,241,228,27,-,no,2,0.66,1.2,86.3,4.7e-16,!,=,1,1.000,0.828,",",",Protozoan,signal,recognition,particle,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN7010_c0_g3_i1,-,CL00112,cm,867,1077,230,1,-,5'&3',4,0.54,0.0,110.0,7.9e-33,!,*,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,Protozoa_SRP,RF01856,TRINITY_DN3924_c0_g2_i1,-,CL00003,cm,1,221,231,1,-,3',3,0.61,0.1,111.4,4.2e-22,!,=,1,1.000,0.967,",",",Protozoan,signal,recognition,particle,RNA
2,Protozoa_SRP,RF01856,TRINITY_DN3924_c0_g5_i1,-,CL00003,cm,1,221,231,1,-,3',3,0.57,0.0,109.9,1e-21,!,=,1,1.000,0.962,",",",Protozoan,signal,recognition,particle,RNA
2,Protozoa_SRP,RF01856,TRINITY_DN2947_c0_g2_i1,-,CL00003,cm,42,241,231,38,-,no,2,0.66,0.9,88.3,1.6e-16,!,=,1,1.000,0.752,",",",Protozoan,signal,recognition,particle,RNA
3,Protozoa_SRP,RF01856,TRINITY_DN3142_c0_g1_i1,-,CL00003,cm,1,221,232,1,-,3',3,0.57,0.0,86.7,3.7e-16,!,=,1,1.000,0.975,",",",Protozoan,signal,recognition,particle,RNA
3,Protozoa_SRP,RF01856,TRINITY_DN3142_c0_g3_i1,-,CL00003,cm,1,221,232,1,-,3',3,0.57,0.0,80.9,9.6e-15,!,=,1,1.000,0.975,",",",Protozoan,signal,recognition,particle,RNA
1,Plant_SRP,RF01855,TRINITY_DN3142_c0_g1_i1,-,CL00003,cm,11,248,238,1,-,5'&3',4,0.57,0.0,178.0,1.1e-49,!,^,-,-,-,-,-,-,Plant,signal,recognition,particle,RNA
1,Plant_SRP,RF01855,TRINITY_DN3142_c0_g3_i1,-,CL00003,cm,11,248,238,1,-,5'&3',4,0.58,0.0,178.3,9.3e-50,!,^,-,-,-,-,-,-,Plant,signal,recognition,particle,RNA
2,Metazoa_SRP,RF00017,TRINITY_DN3142_c0_g1_i1,-,CL00003,cm,11,249,238,1,-,5'&3',4,0.57,0.0,79.2,5e-18,!,=,1,1.000,1.000,",",",Metazoan,signal,recognition,particle,RNA
2,Metazoa_SRP,RF00017,TRINITY_DN3142_c0_g3_i1,-,CL00003,cm,11,249,238,1,-,5'&3',4,0.58,0.0,78.3,8.7e-18,!,=,1,1.000,1.000,",",",Metazoan,signal,recognition,particle,RNA
1,Plant_SRP,RF01855,TRINITY_DN4210_c1_g10_i1,-,CL00003,cm,111,305,238,44,-,5',2,0.63,0.0,160.9,1.7e-44,!,^,-,-,-,-,-,-,Plant,signal,recognition,particle,RNA
2,Protozoa_SRP,RF01856,TRINITY_DN4210_c1_g10_i1,-,CL00003,cm,87,241,238,78,-,5',2,0.64,0.0,77.0,8.1e-14,!,=,1,1.000,0.826,",",",Protozoan,signal,recognition,particle,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN10703_c0_g1_i1,-,CL00112,cm,2132,2335,238,79,-,no,4,0.24,20.8,55.5,7.9e-10,!,*,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN4194_c1_g4_i1,-,CL00112,cm,1203,1441,239,1,-,5'&3',4,0.61,0.2,244.5,1.3e-58,!,^,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
1,Plant_SRP,RF01855,TRINITY_DN3924_c0_g2_i1,-,CL00003,cm,9,248,239,1,-,5'&3',4,0.61,0.0,199.7,3e-56,!,^,-,-,-,-,-,-,Plant,signal,recognition,particle,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN4194_c1_g4_i1,-,CL00112,cm,1142,1375,239,1,-,5'&3',4,0.61,0.2,128.9,1e-36,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,LSU_rRNA_bacteria,RF02541,TRINITY_DN4194_c1_g4_i1,-,CL00112,cm,1059,1288,239,1,-,5'&3',4,0.61,0.2,104.9,4.1e-31,!,=,1,1.000,1.000,",",",Bacterial,large,subunit,ribosomal,RNA
3,Metazoa_SRP,RF00017,TRINITY_DN3924_c0_g2_i1,-,CL00003,cm,9,249,239,1,-,5'&3',4,0.61,0.0,92.2,1.1e-21,!,=,1,1.000,1.000,",",",Metazoan,signal,recognition,particle,RNA
1,snoR100,RF01219,TRINITY_DN10271_c0_g1_i1,-,-,cm,1,116,239,130,-,no,1,0.48,0.0,107.3,3.6e-22,!,*,-,-,-,-,-,-,Small,nucleolar,RNA,snoR100
1,tRNA,RF00005,TRINITY_DN3039_c0_g1_i1,-,CL00001,cm,1,71,239,167,-,no,1,0.56,0.0,62.1,7.4e-12,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,TRINITY_DN3039_c0_g2_i1,-,CL00001,cm,1,71,239,167,-,no,1,0.56,0.0,62.1,7.4e-12,!,*,-,-,-,-,-,-,tRNA
1,Plant_SRP,RF01855,TRINITY_DN3924_c0_g5_i1,-,CL00003,cm,8,248,240,1,-,5'&3',4,0.57,0.0,197.1,1.8e-55,!,^,-,-,-,-,-,-,Plant,signal,recognition,particle,RNA
3,Metazoa_SRP,RF00017,TRINITY_DN3924_c0_g5_i1,-,CL00003,cm,8,249,240,1,-,5'&3',4,0.57,0.0,92.2,1.1e-21,!,=,1,1.000,1.000,",",",Metazoan,signal,recognition,particle,RNA
1,Intron_gpII,RF00029,TRINITY_DN3984_c1_g1_i2,-,-,cm,1,93,240,292,+,no,1,0.64,0.0,46.5,1.4e-06,!,*,-,-,-,-,-,-,Group,II,catalytic,intron
1,Intron_gpII,RF00029,TRINITY_DN3984_c1_g4_i1,-,-,cm,1,93,240,322,+,no,1,0.47,0.0,42.8,1.1e-05,!,*,-,-,-,-,-,-,Group,II,catalytic,intron
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN8598_c0_g1_i1,-,CL00112,cm,556,798,242,1,-,5'&3',4,0.59,0.0,191.3,4.7e-60,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN8598_c0_g1_i1,-,CL00112,cm,546,875,242,1,-,5'&3',4,0.59,0.0,86.1,3.3e-23,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
1,Plant_SRP,RF01855,TRINITY_DN2947_c0_g3_i1,-,CL00003,cm,53,295,243,1,-,no,1,0.66,2.5,161.7,9.5e-45,!,^,-,-,-,-,-,-,Plant,signal,recognition,particle,RNA
1,SSU_rRNA_bacteria,RF00177,TRINITY_DN9184_c0_g1_i1,-,CL00111,cm,54,297,244,1,-,5'&3',4,0.57,0.1,165.0,3e-49,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,TRINITY_DN5954_c1_g9_i1,-,CL00111,cm,1,230,244,1,-,3',3,0.54,0.0,65.9,1.4e-15,!,=,1,1.000,0.992,",",",Archaeal,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,TRINITY_DN9184_c0_g1_i1,-,CL00111,cm,50,281,244,1,-,5'&3',4,0.57,0.1,116.7,9.3e-31,!,=,1,1.000,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,TRINITY_DN5954_c1_g9_i1,-,CL00111,cm,1,181,244,1,-,3',3,0.54,0.0,54.2,1.5e-12,!,=,1,1.000,0.992,",",",Microsporidia,small,subunit,ribosomal,RNA
1,SSU_rRNA_bacteria,RF00177,TRINITY_DN5954_c1_g9_i1,-,CL00111,cm,1,246,246,1,-,3',3,0.54,0.0,146.4,3.2e-43,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,tRNA,RF00005,TRINITY_DN2658_c0_g2_i1,-,CL00001,cm,1,71,247,163,-,no,1,0.45,0.0,56.0,3.8e-10,!,*,-,-,-,-,-,-,tRNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN4009_c0_g4_i1,-,CL00112,cm,943,1189,248,1,-,5'&3',4,0.57,0.0,253.0,8.4e-61,!,*,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
1,tRNA,RF00005,TRINITY_DN2658_c0_g3_i1,-,CL00001,cm,1,71,248,164,-,no,1,0.45,0.0,56.0,3.8e-10,!,*,-,-,-,-,-,-,tRNA
1,Plant_SRP,RF01855,TRINITY_DN4210_c1_g8_i1,-,CL00003,cm,53,295,249,6,-,no,1,0.65,1.6,193.6,2.1e-54,!,^,-,-,-,-,-,-,Plant,signal,recognition,particle,RNA
2,Metazoa_SRP,RF00017,TRINITY_DN4210_c1_g8_i1,-,CL00003,cm,42,301,249,10,-,5',2,0.65,2.0,79.1,5.3e-18,!,=,1,1.000,0.984,",",",Metazoan,signal,recognition,particle,RNA
1,tRNA,RF00005,TRINITY_DN762_c0_g1_i1,-,CL00001,cm,1,71,249,176,-,no,1,0.55,0.0,67.4,2.5e-13,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,TRINITY_DN2658_c0_g4_i1,-,CL00001,cm,5,71,250,170,-,5',2,0.42,0.0,39.8,1.3e-05,!,*,-,-,-,-,-,-,tRNA
3,Protozoa_SRP,RF01856,TRINITY_DN4210_c1_g4_i2,-,CL00003,cm,1,241,254,7,-,no,1,0.64,2.2,91.9,2.2e-17,!,=,1,1.000,0.943,",",",Protozoan,signal,recognition,particle,RNA
1,tRNA,RF00005,TRINITY_DN2658_c0_g1_i1,-,CL00001,cm,1,71,254,170,-,no,1,0.45,0.0,56.0,3.8e-10,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,TRINITY_DN11776_c0_g1_i1,-,CL00001,cm,1,71,254,171,-,no,1,0.43,0.0,40.9,6.4e-06,!,*,-,-,-,-,-,-,tRNA
4,SSU_rRNA_bacteria,RF00177,TRINITY_DN1426_c0_g1_i1,-,CL00111,cm,1335,1533,255,29,-,5',2,0.56,0.0,98.5,1e-27,!,=,1,0.978,1.000,",",",Bacterial,small,subunit,ribosomal,RNA
4,SSU_rRNA_bacteria,RF00177,TRINITY_DN1426_c0_g2_i1,-,CL00111,cm,1335,1533,255,29,-,5',2,0.57,0.0,96.8,3.6e-27,!,=,1,0.978,1.000,",",",Bacterial,small,subunit,ribosomal,RNA
3,SSU_rRNA_archaea,RF01959,TRINITY_DN1426_c0_g1_i1,-,CL00111,cm,1290,1477,255,31,-,5',2,0.56,0.0,114.0,5.6e-30,!,=,1,0.987,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
3,SSU_rRNA_archaea,RF01959,TRINITY_DN1426_c0_g2_i1,-,CL00111,cm,1290,1477,255,31,-,5',2,0.57,0.0,112.6,1.6e-29,!,=,1,0.987,1.000,",",",Archaeal,small,subunit,ribosomal,RNA
1,SSU_rRNA_eukarya,RF01960,TRINITY_DN1426_c0_g1_i1,-,CL00111,cm,1634,1851,255,34,-,5',2,0.55,0.0,234.0,5e-67,!,^,-,-,-,-,-,-,Eukaryotic,small,subunit,ribosomal,RNA
1,SSU_rRNA_eukarya,RF01960,TRINITY_DN1426_c0_g2_i1,-,CL00111,cm,1634,1851,255,34,-,5',2,0.57,0.0,232.0,2.1e-66,!,^,-,-,-,-,-,-,Eukaryotic,small,subunit,ribosomal,RNA
2,SSU_rRNA_microsporidia,RF02542,TRINITY_DN1426_c0_g1_i1,-,CL00111,cm,1138,1312,255,34,-,5',2,0.55,0.0,135.7,1.1e-37,!,=,1,1.000,1.000,",",",Microsporidia,small,subunit,ribosomal,RNA
2,SSU_rRNA_microsporidia,RF02542,TRINITY_DN1426_c0_g2_i1,-,CL00111,cm,1138,1312,255,34,-,5',2,0.57,0.0,132.7,9e-37,!,=,1,1.000,1.000,",",",Microsporidia,small,subunit,ribosomal,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN3109_c0_g1_i1,-,CL00112,cm,1073,1329,257,1,-,5'&3',4,0.56,0.0,277.6,3.9e-67,!,^,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN3109_c0_g2_i1,-,CL00112,cm,1073,1329,257,1,-,5'&3',4,0.56,0.0,277.6,3.8e-67,!,^,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN3109_c0_g1_i1,-,CL00112,cm,1007,1267,257,1,-,5'&3',4,0.56,0.0,114.1,4.8e-32,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN3109_c0_g2_i1,-,CL00112,cm,1007,1267,257,1,-,5'&3',4,0.56,0.0,114.5,3.7e-32,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,LSU_rRNA_bacteria,RF02541,TRINITY_DN3109_c0_g1_i1,-,CL00112,cm,903,1183,257,1,-,5'&3',4,0.56,0.0,74.1,8.5e-21,!,=,1,1.000,1.000,",",",Bacterial,large,subunit,ribosomal,RNA
3,LSU_rRNA_bacteria,RF02541,TRINITY_DN3109_c0_g2_i1,-,CL00112,cm,903,1183,257,1,-,5'&3',4,0.56,0.0,74.1,8.7e-21,!,=,1,1.000,1.000,",",",Bacterial,large,subunit,ribosomal,RNA
1,Plant_SRP,RF01855,TRINITY_DN2947_c0_g2_i1,-,CL00003,cm,47,301,258,1,-,no,1,0.66,3.4,164.1,1.8e-45,!,^,-,-,-,-,-,-,Plant,signal,recognition,particle,RNA
1,5S_rRNA,RF00001,TRINITY_DN6073_c0_g1_i1,-,CL00113,cm,57,119,259,197,-,5',2,0.59,0.0,52.7,1.9e-08,!,*,-,-,-,-,-,-,5S,ribosomal,RNA
1,Intron_gpII,RF00029,TRINITY_DN6138_c0_g3_i3,-,-,cm,1,93,259,198,-,no,1,0.69,0.0,63.5,8.9e-11,!,*,-,-,-,-,-,-,Group,II,catalytic,intron
1,tRNA,RF00005,TRINITY_DN1972_c0_g1_i1,-,CL00001,cm,1,71,260,331,+,no,1,0.39,0.0,66.5,4.3e-13,!,*,-,-,-,-,-,-,tRNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN4194_c1_g1_i1,-,CL00112,cm,1203,1464,262,1,-,5'&3',4,0.60,0.1,267.6,1.5e-64,!,^,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN4194_c1_g1_i1,-,CL00112,cm,1142,1398,262,1,-,5'&3',4,0.60,0.1,146.0,3.9e-42,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,LSU_rRNA_bacteria,RF02541,TRINITY_DN4194_c1_g1_i1,-,CL00112,cm,1059,1311,262,1,-,5'&3',4,0.60,0.1,116.4,5.8e-35,!,=,1,1.000,1.000,",",",Bacterial,large,subunit,ribosomal,RNA
1,Plant_SRP,RF01855,TRINITY_DN4210_c1_g4_i2,-,CL00003,cm,8,269,263,1,-,5'&3',4,0.63,2.2,203.1,2.9e-57,!,^,-,-,-,-,-,-,Plant,signal,recognition,particle,RNA
2,Metazoa_SRP,RF00017,TRINITY_DN4210_c1_g4_i2,-,CL00003,cm,8,268,263,1,-,5'&3',4,0.63,2.2,80.4,2.3e-18,!,=,1,1.000,1.000,",",",Metazoan,signal,recognition,particle,RNA
1,5S_rRNA,RF00001,TRINITY_DN6073_c0_g3_i1,-,CL00113,cm,26,119,265,172,-,5',2,0.57,0.0,93.6,5.3e-19,!,*,-,-,-,-,-,-,5S,ribosomal,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN4895_c2_g5_i2,-,CL00112,cm,1723,1949,268,1,-,3',4,0.33,6.8,82.1,1.9e-23,!,*,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,Protozoa_SRP,RF01856,TRINITY_DN2347_c0_g3_i1,-,CL00003,cm,1,241,270,14,-,no,1,0.58,0.0,117.2,1.8e-23,!,=,1,1.000,0.924,",",",Protozoan,signal,recognition,particle,RNA
2,Protozoa_SRP,RF01856,TRINITY_DN2347_c0_g2_i1,-,CL00003,cm,1,241,270,15,-,no,1,0.57,0.0,113.6,1.3e-22,!,=,1,1.000,0.921,",",",Protozoan,signal,recognition,particle,RNA
1,LSU_rRNA_bacteria,RF02541,TRINITY_DN4895_c2_g7_i1,-,CL00112,cm,1720,1949,271,1,-,3',4,0.34,5.2,89.2,7.8e-26,!,^,-,-,-,-,-,-,Bacterial,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN4895_c2_g7_i1,-,CL00112,cm,1818,2029,271,1,-,3',4,0.34,5.2,56.5,8.1e-14,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
2,Protozoa_SRP,RF01856,TRINITY_DN2347_c0_g1_i1,-,CL00003,cm,1,241,271,14,-,no,1,0.58,0.0,114.4,8e-23,!,=,1,1.000,0.925,",",",Protozoan,signal,recognition,particle,RNA
1,5S_rRNA,RF00001,TRINITY_DN6073_c0_g9_i1,-,CL00113,cm,70,119,274,225,-,5',2,0.56,0.0,40.4,2.9e-05,!,*,-,-,-,-,-,-,5S,ribosomal,RNA
2,Protozoa_SRP,RF01856,TRINITY_DN12158_c0_g1_i1,-,CL00003,cm,1,241,276,29,-,no,1,0.58,0.0,91.6,2.4e-17,!,=,1,1.000,0.873,",",",Protozoan,signal,recognition,particle,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN4763_c0_g1_i1,-,CL00112,cm,3130,3401,277,9,-,5',2,0.57,0.0,102.9,4.7e-22,!,*,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
1,Plant_SRP,RF01855,TRINITY_DN2347_c0_g2_i1,-,CL00003,cm,9,284,278,1,-,5'&3',4,0.57,0.1,208.0,9.4e-59,!,^,-,-,-,-,-,-,Plant,signal,recognition,particle,RNA
1,Plant_SRP,RF01855,TRINITY_DN2347_c0_g3_i1,-,CL00003,cm,9,284,278,1,-,5'&3',4,0.58,0.1,207.1,1.8e-58,!,^,-,-,-,-,-,-,Plant,signal,recognition,particle,RNA
3,Metazoa_SRP,RF00017,TRINITY_DN2347_c0_g2_i1,-,CL00003,cm,9,278,278,1,-,5'&3',4,0.57,0.1,83.8,2.4e-19,!,=,1,1.000,1.000,",",",Metazoan,signal,recognition,particle,RNA
3,Metazoa_SRP,RF00017,TRINITY_DN2347_c0_g3_i1,-,CL00003,cm,9,278,278,1,-,5'&3',4,0.58,0.1,87.3,2.6e-20,!,=,1,1.000,1.000,",",",Metazoan,signal,recognition,particle,RNA
1,Plant_SRP,RF01855,TRINITY_DN2347_c0_g1_i1,-,CL00003,cm,9,284,279,1,-,5'&3',4,0.57,0.1,204.8,9e-58,!,^,-,-,-,-,-,-,Plant,signal,recognition,particle,RNA
3,Metazoa_SRP,RF00017,TRINITY_DN2347_c0_g1_i1,-,CL00003,cm,9,278,279,1,-,5'&3',4,0.57,0.1,84.0,2.2e-19,!,=,1,1.000,1.000,",",",Metazoan,signal,recognition,particle,RNA
3,Protozoa_SRP,RF01856,TRINITY_DN2784_c0_g1_i1,-,CL00003,cm,1,241,279,23,-,no,1,0.60,0.0,78.9,2.8e-14,!,=,1,1.000,0.895,",",",Protozoan,signal,recognition,particle,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN3109_c0_g3_i1,-,CL00112,cm,1073,1353,281,1,-,5'&3',4,0.58,0.0,307.3,8.4e-75,!,^,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN3109_c0_g3_i1,-,CL00112,cm,1007,1291,281,1,-,5'&3',4,0.58,0.0,147.0,1.9e-42,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,LSU_rRNA_bacteria,RF02541,TRINITY_DN3109_c0_g3_i1,-,CL00112,cm,903,1207,281,1,-,5'&3',4,0.58,0.0,102.4,2.9e-30,!,=,1,1.000,1.000,",",",Bacterial,large,subunit,ribosomal,RNA
3,Protozoa_SRP,RF01856,TRINITY_DN4210_c1_g1_i1,-,CL00003,cm,1,241,282,17,-,no,1,0.60,0.0,92.9,1.2e-17,!,=,1,1.000,0.893,",",",Protozoan,signal,recognition,particle,RNA
3,Protozoa_SRP,RF01856,TRINITY_DN2784_c0_g2_i1,-,CL00003,cm,1,241,282,22,-,no,1,0.57,0.0,75.5,1.9e-13,!,=,1,1.000,0.900,",",",Protozoan,signal,recognition,particle,RNA
3,Protozoa_SRP,RF01856,TRINITY_DN2784_c0_g3_i1,-,CL00003,cm,1,241,282,22,-,no,1,0.57,0.0,73.2,6.7e-13,!,=,1,1.000,0.900,",",",Protozoan,signal,recognition,particle,RNA
2,Protozoa_SRP,RF01856,TRINITY_DN4210_c1_g6_i1,-,CL00003,cm,1,241,282,23,-,no,1,0.59,0.0,87.9,1.9e-16,!,=,1,1.000,0.915,",",",Protozoan,signal,recognition,particle,RNA
3,Protozoa_SRP,RF01856,TRINITY_DN4210_c1_g11_i1,-,CL00003,cm,1,241,282,23,-,no,1,0.58,0.0,89.6,7.7e-17,!,=,1,1.000,0.872,",",",Protozoan,signal,recognition,particle,RNA
2,Protozoa_SRP,RF01856,TRINITY_DN4210_c1_g7_i2,-,CL00003,cm,1,241,282,25,-,no,1,0.61,0.1,90.5,4.7e-17,!,=,1,1.000,0.890,",",",Protozoan,signal,recognition,particle,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN4009_c0_g2_i1,-,CL00112,cm,856,1138,284,1,-,5'&3',4,0.54,0.0,300.8,3.9e-73,!,^,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
1,Plant_SRP,RF01855,TRINITY_DN12158_c0_g1_i1,-,CL00003,cm,9,291,284,1,-,5'&3',4,0.58,0.0,163.5,2.6e-45,!,^,-,-,-,-,-,-,Plant,signal,recognition,particle,RNA
1,Plant_SRP,RF01855,TRINITY_DN4210_c1_g6_i1,-,CL00003,cm,15,297,284,1,-,5'&3',4,0.60,0.1,212.8,3.4e-60,!,^,-,-,-,-,-,-,Plant,signal,recognition,particle,RNA
2,LSU_rRNA_archaea,RF02540,TRINITY_DN4009_c0_g2_i1,-,CL00112,cm,831,1109,284,1,-,5'&3',4,0.54,0.0,98.6,3.7e-27,!,=,1,1.000,1.000,",",",Archaeal,large,subunit,ribosomal,RNA
3,Metazoa_SRP,RF00017,TRINITY_DN4210_c1_g6_i1,-,CL00003,cm,15,301,284,11,-,5',2,0.60,0.1,71.4,7.2e-16,!,=,1,1.000,0.965,",",",Metazoan,signal,recognition,particle,RNA
1,LSU_rRNA_eukarya,RF02543,TRINITY_DN10877_c0_g1_i1,-,CL00112,cm,1606,1865,285,1,-,5'&3',4,0.40,0.0,151.2,1.6e-34,!,*,-,-,-,-,-,-,Eukaryotic,large,subunit,ribosomal,RNA
2,Metazoa_SRP,RF00017,TRINITY_DN2784_c0_g2_i1,-,CL00003,cm,1,301,285,12,-,no,1,0.58,0.0,80.7,1.8e-18,!,=,1,1.000,0.945,",",",Metazoan,signal,recognition,particle,RNA
3,Protozoa_SRP,RF01856,TRINITY_DN4210_c1_g2_i1,-,CL00003,cm,1,241,285,27,-,no,1,0.66,5.1,94.9,4e-18,!,=,1,1.000,0.860,",",",Protozoan,signal,recognition,particle,RNA
3,Protozoa_SRP,RF01856,TRINITY_DN4210_c1_g4_i1,-,CL00003,cm,1,241,285,27,-,no,1,0.64,3.1,94.6,4.8e-18,!,=,1,1.000,0.881,",",",Protozoan,signal,recognition,particle,RNA
3,Protozoa_SRP,RF01856,TRINITY_DN4210_c1_g9_i1,-,CL00003,cm,1,241,285,27,-,no,1,0.64,2.1,99.5,3.1e-19,!,=,1,1.000,0.881,",",",Protozoan,signal,recognition,particle,RNA
